Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
MARINA ONE RESIDENCES,"1,635,800",699.66,"2,338",21-Sep,MARINA WAY,Resale,Strata,65,"25,166",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"4,066,602","1,593.07","2,553",21-Sep,MARINA WAY,Resale,Strata,148,"27,477",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
V ON SHENTON,"3,150,000","1,356.26","2,323",21-Sep,SHENTON WAY,Resale,Strata,126,"25,000",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,41 to 45
MARINA ONE RESIDENCES,"1,827,451",742.72,"2,460",21-Sep,MARINA WAY,Resale,Strata,69,"26,485",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
THE SAIL @ MARINA BAY,"2,000,000",882.65,"2,266",21-Sep,MARINA BOULEVARD,Resale,Strata,82,"24,390",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,31 to 35
MARINA ONE RESIDENCES,"1,600,000",710.42,"2,252",21-Sep,MARINA WAY,Resale,Strata,66,"24,242",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
MARINA BAY SUITES,"4,000,000","2,045.16","1,956",21-Sep,CENTRAL BOULEVARD,Resale,Strata,190,"21,053",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,11 to 15
MARINA BAY RESIDENCES,"19,350,000","4,488.59","4,311",21-Sep,MARINA BOULEVARD,Resale,Strata,417,"46,403",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,51 to 55
V ON SHENTON,"3,924,620","1,754.53","2,237",21-Sep,SHENTON WAY,Resale,Strata,163,"24,077",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,46 to 50
MARINA ONE RESIDENCES,"1,663,800",710.42,"2,342",21-Sep,MARINA WAY,Resale,Strata,66,"25,209",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
V ON SHENTON,"3,582,928","1,754.53","2,042",21-Sep,SHENTON WAY,Resale,Strata,163,"21,981",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,41 to 45
THE SAIL @ MARINA BAY,"1,260,000",656.6,"1,919",21-Sep,MARINA BOULEVARD,Resale,Strata,61,"20,656",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
MARINA ONE RESIDENCES,"4,388,571","1,582.31","2,774",21-Sep,MARINA WAY,Resale,Strata,147,"29,854",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
THE SAIL @ MARINA BAY,"1,460,000",861.12,"1,695",21-Sep,MARINA BOULEVARD,Resale,Strata,80,"18,250",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,41 to 45
THE SAIL @ MARINA BAY,"1,050,000",613.55,"1,711",21-Sep,MARINA BOULEVARD,Resale,Strata,57,"18,421",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,41 to 45
MARINA BAY RESIDENCES,"1,500,000",710.42,"2,111",21-Aug,MARINA BOULEVARD,Resale,Strata,66,"22,727",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,51 to 55
MARINA BAY SUITES,"3,980,000","2,066.69","1,926",21-Aug,CENTRAL BOULEVARD,Resale,Strata,192,"20,729",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,31 to 35
THE SAIL @ MARINA BAY,"1,250,000",613.55,"2,037",21-Aug,MARINA BOULEVARD,Resale,Strata,57,"21,930",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"4,404,090","1,582.31","2,783",21-Aug,MARINA WAY,Resale,Strata,147,"29,960",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
THE SAIL @ MARINA BAY,"1,070,000",592.02,"1,807",21-Aug,MARINA BOULEVARD,Resale,Strata,55,"19,455",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,31 to 35
THE SAIL @ MARINA BAY,"2,188,000",882.65,"2,479",21-Aug,MARINA BOULEVARD,Resale,Strata,82,"26,683",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
MARINA ONE RESIDENCES,"1,608,260",678.13,"2,372",21-Aug,MARINA WAY,Resale,Strata,63,"25,528",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,770,000",861.12,"2,055",21-Aug,MARINA BOULEVARD,Resale,Strata,80,"22,125",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
MARINA BAY RESIDENCES,"5,300,000","1,980.58","2,676",21-Aug,MARINA BOULEVARD,Resale,Strata,184,"28,804",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"3,488,000","1,754.53","1,988",21-Aug,MARINA BOULEVARD,Resale,Strata,163,"21,399",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,61 to 65
MARINA BAY RESIDENCES,"1,520,000",731.95,"2,077",21-Aug,MARINA BOULEVARD,Resale,Strata,68,"22,353",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,31 to 35
MARINA ONE RESIDENCES,"6,404,196","2,034.40","3,148",21-Aug,MARINA WAY,Resale,Strata,189,"33,885",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"1,628,800",688.9,"2,364",21-Aug,MARINA WAY,Resale,Strata,64,"25,450",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
MARINA BAY SUITES,"2,868,000","1,593.07","1,800",21-Aug,CENTRAL BOULEVARD,Resale,Strata,148,"19,378",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"1,739,000",731.95,"2,376",21-Aug,MARINA WAY,Resale,Strata,68,"25,574",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"1,598,560",656.6,"2,435",21-Aug,MARINA WAY,Resale,Strata,61,"26,206",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"1,753,380",721.19,"2,431",21-Aug,MARINA WAY,Resale,Strata,67,"26,170",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
MARINA ONE RESIDENCES,"1,631,170",721.19,"2,262",21-Aug,MARINA WAY,Resale,Strata,67,"24,346",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
MARINA ONE RESIDENCES,"2,961,565","1,173.28","2,524",21-Aug,MARINA WAY,Resale,Strata,109,"27,170",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
MARINA ONE RESIDENCES,"1,674,820",678.13,"2,470",21-Aug,MARINA WAY,Resale,Strata,63,"26,584",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"1,610,200",688.9,"2,337",21-Jul,MARINA WAY,Resale,Strata,64,"25,159",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
ONE SHENTON,"1,280,000",818.06,"1,565",21-Jul,SHENTON WAY,Resale,Strata,76,"16,842",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,528,000",861.12,"1,774",21-Jul,MARINA BOULEVARD,Resale,Strata,80,"19,100",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,26 to 30
THE SAIL @ MARINA BAY,"1,450,000",893.41,"1,623",21-Jul,MARINA BOULEVARD,Resale,Strata,83,"17,470",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,06 to 10
MARINA ONE RESIDENCES,"6,388,000","2,045.16","3,123",21-Jul,MARINA WAY,Resale,Strata,190,"33,621",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
THE SAIL @ MARINA BAY,"1,080,000",613.55,"1,760",21-Jul,MARINA BOULEVARD,Resale,Strata,57,"18,947",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"2,498,888","1,033.34","2,418",21-Jul,MARINA BOULEVARD,Resale,Strata,96,"26,030",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
THE SAIL @ MARINA BAY,"1,900,000",688.9,"2,758",21-Jul,MARINA BOULEVARD,Resale,Strata,64,"29,688",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
THE SAIL @ MARINA BAY,"1,900,000",861.12,"2,206",21-Jul,MARINA BOULEVARD,Resale,Strata,80,"23,750",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
MARINA ONE RESIDENCES,"1,592,740",656.6,"2,426",21-Jul,MARINA WAY,Resale,Strata,61,"26,110",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
V ON SHENTON,"3,360,960","1,517.72","2,214",21-Jul,SHENTON WAY,Resale,Strata,141,"23,837",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,36 to 40
THE SAIL @ MARINA BAY,"1,105,000",667.37,"1,656",21-Jul,MARINA BOULEVARD,Resale,Strata,62,"17,823",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"1,602,440",678.13,"2,363",21-Jul,MARINA WAY,Resale,Strata,63,"25,436",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
RIVERWALK APARTMENTS,"1,265,000",818.06,"1,546",21-Jul,UPPER CIRCULAR ROAD,Resale,Strata,76,"16,645",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"1,500,000",742.72,"2,020",21-Jul,MARINA WAY,Resale,Strata,69,"21,739",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
THE SAIL @ MARINA BAY,"1,065,000",592.02,"1,799",21-Jul,MARINA BOULEVARD,Resale,Strata,55,"19,364",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,41 to 45
THE CLIFT,"1,030,000",495.14,"2,080",21-Jul,MCCALLUM STREET,Resale,Strata,46,"22,391",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,26 to 30
MARINA BAY RESIDENCES,"1,500,000",710.42,"2,111",21-Jul,MARINA BOULEVARD,Resale,Strata,66,"22,727",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,31 to 35
MARINA ONE RESIDENCES,"1,621,840",721.19,"2,249",21-Jul,MARINA WAY,Resale,Strata,67,"24,207",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
THE CLIFT,"1,530,000",818.06,"1,870",21-Jul,MCCALLUM STREET,Resale,Strata,76,"20,132",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
V ON SHENTON,"2,988,000","1,205.57","2,478",21-Jul,SHENTON WAY,Resale,Strata,112,"26,679",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,41 to 45
V ON SHENTON,"3,780,000","1,754.53","2,154",21-Jul,SHENTON WAY,Resale,Strata,163,"23,190",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,46 to 50
MARINA ONE RESIDENCES,"2,622,579","1,162.51","2,256",21-Jun,MARINA WAY,Resale,Strata,108,"24,283",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
EMERALD GARDEN,"2,550,000","1,259.39","2,025",21-Jun,CLUB STREET,Resale,Strata,117,"21,795",-,Condominium,1,999 yrs lease commencing from 1827,01,Rest of Central Region,06 to 10
PEOPLE'S PARK COMPLEX,"530,000",409.03,"1,296",21-Jun,PARK ROAD,Resale,Strata,38,"13,947",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,11 to 15
V ON SHENTON,"2,150,000","1,054.87","2,038",21-Jun,SHENTON WAY,Resale,Strata,98,"21,939",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
ONE SHENTON,"1,080,000",581.26,"1,858",21-Jun,SHENTON WAY,Resale,Strata,54,"20,000",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,300,000",613.55,"2,119",21-Jun,MARINA BOULEVARD,Resale,Strata,57,"22,807",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"4,280,000","1,582.31","2,705",21-Jun,MARINA WAY,Resale,Strata,147,"29,116",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
ONE SHENTON,"1,038,888",538.2,"1,930",21-Jun,SHENTON WAY,Resale,Strata,50,"20,778",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,06 to 10
MARINA ONE RESIDENCES,"2,598,142","1,162.51","2,235",21-Jun,MARINA WAY,Resale,Strata,108,"24,057",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"2,923,154","1,173.28","2,491",21-Jun,MARINA WAY,Resale,Strata,109,"26,818",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
MARINA ONE RESIDENCES,"1,738,000",667.37,"2,604",21-Jun,MARINA WAY,Resale,Strata,62,"28,032",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"6,750,000","2,109.74","3,199",21-Jun,MARINA WAY,Resale,Strata,196,"34,439",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
PEOPLE'S PARK CENTRE,"1,350,000","1,700.71",794,21-Jun,UPPER CROSS STREET,Resale,Strata,158,"8,544",-,Apartment,1,99 yrs lease commencing from 1970,01,Rest of Central Region,11 to 15
THE SAIL @ MARINA BAY,"2,178,000","1,184.04","1,839",21-Jun,MARINA BOULEVARD,Resale,Strata,110,"19,800",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
RIVERWALK APARTMENTS,"1,245,000",818.06,"1,522",21-Jun,UPPER CIRCULAR ROAD,Resale,Strata,76,"16,382",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"2,230,000","1,313.21","1,698",21-Jun,MARINA BOULEVARD,Resale,Strata,122,"18,279",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
MARINA ONE RESIDENCES,"4,006,237","1,593.07","2,515",21-Jun,MARINA WAY,Resale,Strata,148,"27,069",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"4,430,000","1,582.31","2,800",21-Jun,MARINA WAY,Resale,Strata,147,"30,136",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
MARINA BAY RESIDENCES,"3,600,000","1,636.13","2,200",21-May,MARINA BOULEVARD,Resale,Strata,152,"23,684",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"3,460,537","1,593.07","2,172",21-May,MARINA WAY,Resale,Strata,148,"23,382",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
ONE SHENTON,"1,450,000","1,001.05","1,448",21-May,SHENTON WAY,Resale,Strata,93,"15,591",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"1,763,342",753.48,"2,340",21-May,MARINA WAY,Resale,Strata,70,"25,191",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
ONE SHENTON,"998,000",538.2,"1,854",21-May,SHENTON WAY,Resale,Strata,50,"19,960",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"1,691,910",731.95,"2,312",21-May,MARINA WAY,Resale,Strata,68,"24,881",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
PEOPLE'S PARK COMPLEX,"950,888","1,119.46",849,21-May,PARK ROAD,Resale,Strata,104,"9,143",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,16 to 20
MARINA ONE RESIDENCES,"4,320,000","1,582.31","2,730",21-May,MARINA WAY,Resale,Strata,147,"29,388",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
RIVERWALK APARTMENTS,"1,780,000","1,259.39","1,413",21-May,UPPER CIRCULAR ROAD,Resale,Strata,117,"15,214",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,06 to 10
ROBINSON SUITES,"1,215,000",495.14,"2,454",21-May,ROBINSON ROAD,Resale,Strata,46,"26,413",-,Apartment,1,Freehold,01,Core Central Region,31 to 35
ROBINSON SUITES,"1,200,000",484.38,"2,477",21-May,ROBINSON ROAD,Resale,Strata,45,"26,667",-,Apartment,1,Freehold,01,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"4,283,433","1,582.31","2,707",21-May,MARINA WAY,Resale,Strata,147,"29,139",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
THE SAIL @ MARINA BAY,"1,400,000",688.9,"2,032",21-May,MARINA BOULEVARD,Resale,Strata,64,"21,875",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"3,877,427","1,593.07","2,434",21-May,MARINA WAY,Resale,Strata,148,"26,199",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"2,600,000",936.47,"2,776",21-May,MARINA BOULEVARD,Resale,Strata,87,"29,885",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
PEOPLE'S PARK COMPLEX,"1,050,000","1,173.28",895,21-Apr,PARK ROAD,Resale,Strata,109,"9,633",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,31 to 35
THE SAIL @ MARINA BAY,"2,160,000","1,184.04","1,824",21-Apr,MARINA BOULEVARD,Resale,Strata,110,"19,636",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
EMERALD GARDEN,"1,950,000",947.23,"2,059",21-Apr,CLUB STREET,Resale,Strata,88,"22,159",-,Condominium,1,999 yrs lease commencing from 1827,01,Rest of Central Region,06 to 10
V ON SHENTON,"1,900,000","1,054.87","1,801",21-Apr,SHENTON WAY,Resale,Strata,98,"19,388",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
ONE SHENTON,"2,500,000","1,593.07","1,569",21-Apr,SHENTON WAY,Resale,Strata,148,"16,892",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
RIVERWALK APARTMENTS,"1,728,000","1,259.39","1,372",21-Apr,UPPER CIRCULAR ROAD,Resale,Strata,117,"14,769",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,11 to 15
ONE SHENTON,"1,840,000","1,140.98","1,613",21-Apr,SHENTON WAY,Resale,Strata,106,"17,358",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,31 to 35
MARINA ONE RESIDENCES,"2,200,000","1,011.82","2,174",21-Apr,MARINA WAY,Resale,Strata,94,"23,404",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
V ON SHENTON,"1,330,000",688.9,"1,931",21-Apr,SHENTON WAY,Resale,Strata,64,"20,781",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
THE SAIL @ MARINA BAY,"2,000,000",882.65,"2,266",21-Apr,MARINA BOULEVARD,Resale,Strata,82,"24,390",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,61 to 65
THE SAIL @ MARINA BAY,"1,665,000",861.12,"1,934",21-Apr,MARINA BOULEVARD,Resale,Strata,80,"20,813",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
ONE SHENTON,"1,530,000","1,001.05","1,528",21-Apr,SHENTON WAY,Resale,Strata,93,"16,452",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
MARINA ONE RESIDENCES,"1,485,000",764.24,"1,943",21-Apr,MARINA WAY,Resale,Strata,71,"20,915",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
MARINA ONE RESIDENCES,"2,471,813","1,065.64","2,320",21-Apr,MARINA WAY,Resale,Strata,99,"24,968",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
MARINA BAY RESIDENCES,"2,350,000","1,130.22","2,079",21-Apr,MARINA BOULEVARD,Resale,Strata,105,"22,381",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
MARINA ONE RESIDENCES,"1,614,080",656.6,"2,458",21-Apr,MARINA WAY,Resale,Strata,61,"26,460",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
PEOPLE'S PARK COMPLEX,"920,000","1,119.46",822,21-Apr,PARK ROAD,Resale,Strata,104,"8,846",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,11 to 15
V ON SHENTON,"4,200,000","1,765.30","2,379",21-Apr,SHENTON WAY,Resale,Strata,164,"25,610",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,46 to 50
THE CLIFT,"1,150,000",548.96,"2,095",21-Apr,MCCALLUM STREET,Resale,Strata,51,"22,549",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,21 to 25
PEOPLE'S PARK COMPLEX,"520,000",409.03,"1,271",21-Apr,PARK ROAD,Resale,Strata,38,"13,684",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,26 to 30
MARINA BAY RESIDENCES,"2,300,000","1,130.22","2,035",21-Apr,MARINA BOULEVARD,Resale,Strata,105,"21,905",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,31 to 35
ONE SHENTON,"1,680,000","1,065.64","1,577",21-Apr,SHENTON WAY,Resale,Strata,99,"16,970",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,620,000",882.65,"1,835",21-Apr,MARINA BOULEVARD,Resale,Strata,82,"19,756",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,61 to 65
ONE SHENTON,"1,750,000","1,087.16","1,610",21-Apr,SHENTON WAY,Resale,Strata,101,"17,327",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"1,632,510",667.37,"2,446",21-Mar,MARINA WAY,Resale,Strata,62,"26,331",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"7,099,428","2,034.40","3,490",21-Mar,MARINA WAY,Resale,Strata,189,"37,563",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
V ON SHENTON,"1,200,000",473.62,"2,534",21-Mar,SHENTON WAY,Resale,Strata,44,"27,273",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,650,000",861.12,"1,916",21-Mar,MARINA BOULEVARD,Resale,Strata,80,"20,625",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
MARINA ONE RESIDENCES,"2,933,885","1,173.28","2,501",21-Mar,MARINA WAY,Resale,Strata,109,"26,916",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
MARINA ONE RESIDENCES,"1,751,820",731.95,"2,393",21-Mar,MARINA WAY,Resale,Strata,68,"25,762",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
ONE SHENTON,"1,500,000",904.18,"1,659",21-Mar,SHENTON WAY,Resale,Strata,84,"17,857",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
MARINA ONE RESIDENCES,"1,600,500",667.37,"2,398",21-Mar,MARINA WAY,Resale,Strata,62,"25,815",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
MARINA BAY RESIDENCES,"2,650,000","1,054.87","2,512",21-Mar,MARINA BOULEVARD,Resale,Strata,98,"27,041",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,41 to 45
MARINA BAY SUITES,"3,000,000","1,614.60","1,858",21-Mar,CENTRAL BOULEVARD,Resale,Strata,150,"20,000",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,920,000",882.65,"2,175",21-Mar,MARINA BOULEVARD,Resale,Strata,82,"23,415",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
PEOPLE'S PARK COMPLEX,"900,688","1,119.46",805,21-Mar,PARK ROAD,Resale,Strata,104,"8,660",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,06 to 10
MARINA BAY RESIDENCES,"2,300,000","1,130.22","2,035",21-Mar,MARINA BOULEVARD,Resale,Strata,105,"21,905",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
THE SAIL @ MARINA BAY,"1,185,000",656.6,"1,805",21-Mar,MARINA BOULEVARD,Resale,Strata,61,"19,426",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,51 to 55
MARINA ONE RESIDENCES,"1,693,240",699.66,"2,420",21-Mar,MARINA WAY,Resale,Strata,65,"26,050",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"1,603,410",656.6,"2,442",21-Mar,MARINA WAY,Resale,Strata,61,"26,285",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
PEOPLE'S PARK COMPLEX,"1,148,000","1,603.84",716,21-Mar,PARK ROAD,Resale,Strata,149,"7,705",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,16 to 20
MARINA ONE RESIDENCES,"2,888,582","1,162.51","2,485",21-Mar,MARINA WAY,Resale,Strata,108,"26,746",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
MARINA ONE RESIDENCES,"1,688,207",742.72,"2,273",21-Mar,MARINA WAY,Resale,Strata,69,"24,467",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
ONE SHENTON,"1,390,000",828.83,"1,677",21-Mar,SHENTON WAY,Resale,Strata,77,"18,052",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"2,471,812","1,033.34","2,392",21-Mar,MARINA WAY,Resale,Strata,96,"25,748",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
ONE SHENTON,"2,200,000","1,506.96","1,460",21-Feb,SHENTON WAY,Resale,Strata,140,"15,714",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"2,080,000","1,313.21","1,584",21-Feb,MARINA BOULEVARD,Resale,Strata,122,"17,049",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
RIVERWALK APARTMENTS,"1,350,000",818.06,"1,650",21-Feb,UPPER CIRCULAR ROAD,Resale,Strata,76,"17,763",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,16 to 20
