Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
STIRLING RESIDENCES,"1,170,000",505.91,"2,313",23-Jan,STIRLING ROAD,Sub Sale,Strata,47,"24,894",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
RIVIERE,"3,390,000","1,140.98","2,971",22-Dec,JIAK KIM STREET,New Sale,Strata,106,"31,981",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVIERE,"3,780,000","1,216.33","3,108",22-Dec,JIAK KIM STREET,New Sale,Strata,113,"33,451",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVIERE,"3,218,000","1,173.28","2,743",22-Dec,JIAK KIM STREET,New Sale,Strata,109,"29,523",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVIERE,"3,288,000","1,173.28","2,802",22-Dec,JIAK KIM STREET,New Sale,Strata,109,"30,165",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
QUEENS PEAK,"950,000",430.56,"2,206",22-Dec,DUNDEE ROAD,Resale,Strata,40,"23,750",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
RIVIERE,"1,715,000",559.73,"3,064",22-Dec,JIAK KIM STREET,New Sale,Strata,52,"32,981",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVIERE,"3,750,000","1,248.62","3,003",22-Dec,JIAK KIM STREET,New Sale,Strata,116,"32,328",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,899,888",678.13,"2,802",22-Dec,CHIN SWEE ROAD,New Sale,Strata,63,"30,157",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
THE LANDMARK,"1,893,888",678.13,"2,793",22-Dec,CHIN SWEE ROAD,New Sale,Strata,63,"30,062",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
THE LANDMARK,"1,899,888",678.13,"2,802",22-Dec,CHIN SWEE ROAD,New Sale,Strata,63,"30,157",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
ECHELON,"2,050,000","1,001.05","2,048",22-Dec,ALEXANDRA VIEW,Resale,Strata,93,"22,043",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,36 to 40
ECHELON,"2,880,000","1,571.54","1,833",22-Dec,ALEXANDRA VIEW,Resale,Strata,146,"19,726",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
ECHELON,"2,650,000","1,313.21","2,018",22-Dec,ALEXANDRA VIEW,Resale,Strata,122,"21,721",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,31 to 35
PRINCIPAL GARDEN,"2,460,000","1,194.80","2,059",22-Dec,PRINCE CHARLES CRESCENT,Resale,Strata,111,"22,162",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
ONE PEARL BANK,"2,105,000",699.66,"3,009",22-Dec,PEARL BANK,New Sale,Strata,65,"32,385",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,36 to 40
PRINCIPAL GARDEN,"1,880,000",861.12,"2,183",22-Dec,PRINCE CHARLES CRESCENT,Resale,Strata,80,"23,500",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
THE LANDMARK,"1,372,377",516.67,"2,656",22-Dec,CHIN SWEE ROAD,New Sale,Strata,48,"28,591",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
RIVIERE,"4,541,000","1,506.96","3,013",22-Dec,JIAK KIM STREET,New Sale,Strata,140,"32,436",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
ONE PEARL BANK,"3,225,000","1,194.80","2,699",22-Dec,PEARL BANK,New Sale,Strata,111,"29,054",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,16 to 20
RIVIERE,"4,497,000","1,506.96","2,984",22-Dec,JIAK KIM STREET,New Sale,Strata,140,"32,121",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
RIVIERE,"4,856,000","1,711.48","2,837",22-Dec,JIAK KIM STREET,New Sale,Strata,159,"30,541",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
STIRLING RESIDENCES,"1,423,000",656.6,"2,167",22-Dec,STIRLING ROAD,Sub Sale,Strata,61,"23,328",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
THE LANDMARK,"1,379,888",495.14,"2,787",22-Dec,CHIN SWEE ROAD,New Sale,Strata,46,"29,998",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
THE LANDMARK,"2,635,300","1,140.98","2,310",22-Dec,CHIN SWEE ROAD,New Sale,Strata,106,"24,861",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,06 to 10
THE LANDMARK,"1,363,824",516.67,"2,640",22-Dec,CHIN SWEE ROAD,New Sale,Strata,48,"28,413",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
RIVIERE,"4,800,000","1,711.48","2,805",22-Dec,JIAK KIM STREET,New Sale,Strata,159,"30,189",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
DOMAIN 21,"1,600,000",904.18,"1,770",22-Dec,DELTA ROAD,Resale,Strata,84,"19,048",-,Condominium,1,99 yrs lease commencing from 2004,03,Rest of Central Region,06 to 10
ALEXIS,"750,000",409.03,"1,834",22-Dec,ALEXANDRA ROAD,Resale,Strata,38,"19,737",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
THE LANDMARK,"1,851,888",764.24,"2,423",22-Dec,CHIN SWEE ROAD,New Sale,Strata,71,"26,083",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
RIVIERE,"1,762,000",559.73,"3,148",22-Dec,JIAK KIM STREET,New Sale,Strata,52,"33,885",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
STIRLING RESIDENCES,"1,468,888",656.6,"2,237",22-Dec,STIRLING ROAD,Sub Sale,Strata,61,"24,080",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
PRINCIPAL GARDEN,"1,800,000",807.3,"2,230",22-Dec,PRINCE CHARLES CRESCENT,Resale,Strata,75,"24,000",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
RIVIERE,"3,900,000","1,711.48","2,279",22-Dec,JIAK KIM STREET,Sub Sale,Strata,159,"24,528",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
QUEENS PEAK,"2,000,000",947.23,"2,111",22-Dec,DUNDEE ROAD,Resale,Strata,88,"22,727",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
STIRLING RESIDENCES,"1,568,000",688.9,"2,276",22-Dec,STIRLING ROAD,Sub Sale,Strata,64,"24,500",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
QUEENS PEAK,"2,180,000","1,001.05","2,178",22-Dec,DUNDEE ROAD,Resale,Strata,93,"23,441",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,36 to 40
ASCENTIA SKY,"4,600,000","2,561.83","1,796",22-Dec,ALEXANDRA VIEW,Resale,Strata,238,"19,328",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,41 to 45
THE LANDMARK,"1,879,891",764.24,"2,460",22-Dec,CHIN SWEE ROAD,New Sale,Strata,71,"26,477",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
THE METROPOLITAN CONDOMINIUM,"1,320,000",839.59,"1,572",22-Dec,ALEXANDRA VIEW,Resale,Strata,78,"16,923",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,01 to 05
PRINCIPAL GARDEN,"1,720,000",807.3,"2,131",22-Dec,PRINCE CHARLES CRESCENT,Resale,Strata,75,"22,933",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
THE CREST,"2,830,000","1,517.72","1,865",22-Dec,PRINCE CHARLES CRESCENT,Resale,Strata,141,"20,071",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,16 to 20
RIVIERE,"4,868,000","1,711.48","2,844",22-Dec,JIAK KIM STREET,New Sale,Strata,159,"30,616",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVIERE,"3,336,000","1,140.98","2,924",22-Dec,JIAK KIM STREET,New Sale,Strata,106,"31,472",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVER PLACE,"1,300,000",785.77,"1,654",22-Dec,HAVELOCK ROAD,Resale,Strata,73,"17,808",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
THE CREST,"1,990,000",947.23,"2,101",22-Dec,PRINCE CHARLES CRESCENT,Resale,Strata,88,"22,614",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
HARVEST MANSIONS,"1,480,000","1,022.58","1,447",22-Dec,HAVELOCK ROAD,Resale,Strata,95,"15,579",-,Apartment,1,99 yrs lease commencing from 1993,03,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,660,000",678.13,"2,448",22-Dec,STIRLING ROAD,Sub Sale,Strata,63,"26,349",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
QUEENS,"1,806,000","1,194.80","1,512",22-Dec,STIRLING ROAD,Resale,Strata,111,"16,270",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,16 to 20
ALESSANDREA,"1,688,000","1,001.05","1,686",22-Dec,ALEXANDRA ROAD,Resale,Strata,93,"18,151",-,Apartment,1,Freehold,03,Rest of Central Region,06 to 10
THE LANDMARK,"1,898,880",753.48,"2,520",22-Dec,CHIN SWEE ROAD,New Sale,Strata,70,"27,127",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
ALEXIS,"1,620,000","1,130.22","1,433",22-Dec,ALEXANDRA ROAD,Resale,Strata,105,"15,429",-,Apartment,1,Freehold,03,Rest of Central Region,06 to 10
COMMONWEALTH TOWERS,"1,460,000",796.54,"1,833",22-Dec,COMMONWEALTH AVENUE,Resale,Strata,74,"19,730",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"993,888",441.32,"2,252",22-Dec,STIRLING ROAD,Sub Sale,Strata,41,"24,241",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
RIVER PLACE,"2,220,000","1,323.97","1,677",22-Dec,HAVELOCK ROAD,Resale,Strata,123,"18,049",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
HIGHLINE RESIDENCES,"1,620,000",667.37,"2,427",22-Dec,KIM TIAN ROAD,Resale,Strata,62,"26,129",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
ASCENTIA SKY,"2,580,000","1,474.67","1,750",22-Dec,ALEXANDRA VIEW,Resale,Strata,137,"18,832",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,36 to 40
QUEENS PEAK,"998,000",495.14,"2,016",22-Nov,DUNDEE ROAD,Resale,Strata,46,"21,696",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
ONE PEARL BANK,"3,187,000","1,216.33","2,620",22-Nov,PEARL BANK,New Sale,Strata,113,"28,204",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
ECHELON,"930,000",452.09,"2,057",22-Nov,ALEXANDRA VIEW,Resale,Strata,42,"22,143",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
PRINCIPAL GARDEN,"950,000",495.14,"1,919",22-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,46,"20,652",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,21 to 25
QUEENS PEAK,"2,100,000","1,054.87","1,991",22-Nov,DUNDEE ROAD,Resale,Strata,98,"21,429",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,798,888",764.24,"2,354",22-Nov,CHIN SWEE ROAD,New Sale,Strata,71,"25,336",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
PRINCIPAL GARDEN,"3,588,000","1,571.54","2,283",22-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,146,"24,575",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
RIVIERE,"3,320,000","1,140.98","2,910",22-Nov,JIAK KIM STREET,New Sale,Strata,106,"31,321",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVIERE,"3,410,000","1,140.98","2,989",22-Nov,JIAK KIM STREET,New Sale,Strata,106,"32,170",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
QUEENS PEAK,"938,000",430.56,"2,179",22-Nov,DUNDEE ROAD,Resale,Strata,40,"23,450",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,16 to 20
MERAPRIME,"1,515,000",839.59,"1,804",22-Nov,JALAN BUKIT HO SWEE,Resale,Strata,78,"19,423",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,01 to 05
PRINCIPAL GARDEN,"1,530,000",764.24,"2,002",22-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,71,"21,549",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,01 to 05
RIVIERE,"3,803,000","1,216.33","3,127",22-Nov,JIAK KIM STREET,New Sale,Strata,113,"33,655",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
RIVIERE,"4,622,000","1,506.96","3,067",22-Nov,JIAK KIM STREET,New Sale,Strata,140,"33,014",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
HIGHLINE RESIDENCES,"1,200,000",505.91,"2,372",22-Nov,KIM TIAN ROAD,Resale,Strata,47,"25,532",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
RIVIERE,"3,743,000","1,248.62","2,998",22-Nov,JIAK KIM STREET,New Sale,Strata,116,"32,267",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
RIVIERE,"1,692,000",559.73,"3,023",22-Nov,JIAK KIM STREET,New Sale,Strata,52,"32,538",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVIERE,"3,708,000","1,248.62","2,970",22-Nov,JIAK KIM STREET,New Sale,Strata,116,"31,966",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
RIVIERE,"2,518,000",818.06,"3,078",22-Nov,JIAK KIM STREET,New Sale,Strata,76,"33,132",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
PRINCIPAL GARDEN,"1,530,000",764.24,"2,002",22-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,71,"21,549",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,11 to 15
AVENUE SOUTH RESIDENCE,"1,638,000",731.95,"2,238",22-Nov,SILAT AVENUE,Sub Sale,Strata,68,"24,088",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
RIVIERE,"3,773,000","1,216.33","3,102",22-Nov,JIAK KIM STREET,New Sale,Strata,113,"33,389",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
THE LANDMARK,"2,596,888","1,076.40","2,413",22-Nov,CHIN SWEE ROAD,New Sale,Strata,100,"25,969",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,11 to 15
RIVIERE,"2,592,000",818.06,"3,168",22-Nov,JIAK KIM STREET,New Sale,Strata,76,"34,105",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
COMMONWEALTH TOWERS,"2,220,000","1,033.34","2,148",22-Nov,COMMONWEALTH AVENUE,Resale,Strata,96,"23,125",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
RIVIERE,"3,753,000","1,216.33","3,086",22-Nov,JIAK KIM STREET,New Sale,Strata,113,"33,212",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVIERE,"4,408,000","1,506.96","2,925",22-Nov,JIAK KIM STREET,New Sale,Strata,140,"31,486",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
RIVIERE,"3,678,000","1,216.33","3,024",22-Nov,JIAK KIM STREET,New Sale,Strata,113,"32,549",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
THE METROPOLITAN CONDOMINIUM,"2,500,000","1,420.85","1,760",22-Nov,ALEXANDRA VIEW,Resale,Strata,132,"18,939",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,26 to 30
HIGHLINE RESIDENCES,"1,475,000",699.66,"2,108",22-Nov,KIM TIAN ROAD,Resale,Strata,65,"22,692",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
RIVIERE,"4,475,000","1,506.96","2,970",22-Nov,JIAK KIM STREET,New Sale,Strata,140,"31,964",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
QUEENS PEAK,"935,000",441.32,"2,119",22-Nov,DUNDEE ROAD,Resale,Strata,41,"22,805",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
RIVIERE,"2,548,000",818.06,"3,115",22-Nov,JIAK KIM STREET,New Sale,Strata,76,"33,526",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
ASCENTIA SKY,"2,588,000","1,474.67","1,755",22-Nov,ALEXANDRA VIEW,Resale,Strata,137,"18,891",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,36 to 40
RIVIERE,"2,468,000",818.06,"3,017",22-Nov,JIAK KIM STREET,New Sale,Strata,76,"32,474",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
QUEENS PEAK,"1,612,000",775.01,"2,080",22-Nov,DUNDEE ROAD,Resale,Strata,72,"22,389",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
STIRLING RESIDENCES,"1,580,000",688.9,"2,294",22-Nov,STIRLING ROAD,Sub Sale,Strata,64,"24,688",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
RIVIERE,"2,523,000",818.06,"3,084",22-Nov,JIAK KIM STREET,New Sale,Strata,76,"33,197",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"1,420,000",688.9,"2,061",22-Nov,STIRLING ROAD,Sub Sale,Strata,64,"22,188",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
ONE PEARL BANK,"3,210,000","1,216.33","2,639",22-Nov,PEARL BANK,New Sale,Strata,113,"28,407",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"1,485,000",688.9,"2,156",22-Nov,STIRLING ROAD,Sub Sale,Strata,64,"23,203",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
QUEENS,"1,650,000","1,194.80","1,381",22-Nov,STIRLING ROAD,Resale,Strata,111,"14,865",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,01 to 05
THE REGENCY AT TIONG BAHRU,"2,008,000",925.7,"2,169",22-Nov,CHAY YAN STREET,Resale,Strata,86,"23,349",-,Condominium,1,Freehold,03,Rest of Central Region,21 to 25
ONE PEARL BANK,"2,154,000",839.59,"2,566",22-Nov,PEARL BANK,New Sale,Strata,78,"27,615",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,825,888",764.24,"2,389",22-Nov,CHIN SWEE ROAD,New Sale,Strata,71,"25,717",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
ONE PEARL BANK,"2,944,000","1,097.93","2,681",22-Nov,PEARL BANK,New Sale,Strata,102,"28,863",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,16 to 20
ONE PEARL BANK,"1,988,000",699.66,"2,841",22-Nov,PEARL BANK,New Sale,Strata,65,"30,585",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
ONE PEARL BANK,"3,070,000","1,184.04","2,593",22-Nov,PEARL BANK,New Sale,Strata,110,"27,909",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
ONE PEARL BANK,"1,991,000",699.66,"2,846",22-Nov,PEARL BANK,New Sale,Strata,65,"30,631",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
ONE PEARL BANK,"2,013,000",699.66,"2,877",22-Nov,PEARL BANK,New Sale,Strata,65,"30,969",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,320,960",495.14,"2,668",22-Nov,CHIN SWEE ROAD,New Sale,Strata,46,"28,717",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
COMMONWEALTH TOWERS,"2,600,000","1,302.44","1,996",22-Nov,COMMONWEALTH AVENUE,Resale,Strata,121,"21,488",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
THE CREST,"1,980,000","1,033.34","1,916",22-Nov,PRINCE CHARLES CRESCENT,Resale,Strata,96,"20,625",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
COMMONWEALTH TOWERS,"945,000",473.62,"1,995",22-Nov,COMMONWEALTH AVENUE,Resale,Strata,44,"21,477",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
ONE PEARL BANK,"2,956,000","1,216.33","2,430",22-Nov,PEARL BANK,New Sale,Strata,113,"26,159",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,21 to 25
ONE PEARL BANK,"2,183,000",839.59,"2,600",22-Nov,PEARL BANK,New Sale,Strata,78,"27,987",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,36 to 40
THE LANDMARK,"1,852,500",753.48,"2,459",22-Nov,CHIN SWEE ROAD,New Sale,Strata,70,"26,464",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
CENTRAL GREEN CONDOMINIUM,"2,050,000","1,442.38","1,421",22-Nov,JALAN MEMBINA,Resale,Strata,134,"15,299",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"2,590,000","1,302.44","1,989",22-Nov,COMMONWEALTH AVENUE,Resale,Strata,121,"21,405",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
ONE PEARL BANK,"1,994,000",699.66,"2,850",22-Nov,PEARL BANK,New Sale,Strata,65,"30,677",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
THE LANDMARK,"1,307,750",495.14,"2,641",22-Nov,CHIN SWEE ROAD,New Sale,Strata,46,"28,429",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
STIRLING RESIDENCES,"2,100,000",882.65,"2,379",22-Nov,STIRLING ROAD,Sub Sale,Strata,82,"25,610",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
RIVIERE,"2,378,000",818.06,"2,907",22-Nov,JIAK KIM STREET,New Sale,Strata,76,"31,289",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
ONE PEARL BANK,"2,919,000","1,151.75","2,534",22-Oct,PEARL BANK,New Sale,Strata,107,"27,280",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,16 to 20
RIVIERE,"4,519,000","1,506.96","2,999",22-Oct,JIAK KIM STREET,New Sale,Strata,140,"32,279",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
RIVIERE,"2,475,000",818.06,"3,025",22-Oct,JIAK KIM STREET,New Sale,Strata,76,"32,566",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
RIVIERE,"2,508,000",818.06,"3,066",22-Oct,JIAK KIM STREET,New Sale,Strata,76,"33,000",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,346,888",516.67,"2,607",22-Oct,CHIN SWEE ROAD,New Sale,Strata,48,"28,060",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
ONE PEARL BANK,"2,140,000",839.59,"2,549",22-Oct,PEARL BANK,New Sale,Strata,78,"27,436",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
ONE PEARL BANK,"1,955,000",699.66,"2,794",22-Oct,PEARL BANK,New Sale,Strata,65,"30,077",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
COMMONWEALTH TOWERS,"925,000",473.62,"1,953",22-Oct,COMMONWEALTH AVENUE,Resale,Strata,44,"21,023",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
ALEX RESIDENCES,"1,990,000",925.7,"2,150",22-Oct,ALEXANDRA VIEW,Resale,Strata,86,"23,140",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
RIVIERE,"2,638,000",839.59,"3,142",22-Oct,JIAK KIM STREET,New Sale,Strata,78,"33,821",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"1,718,000",764.24,"2,248",22-Oct,STIRLING ROAD,Sub Sale,Strata,71,"24,197",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"3,040,000","1,345.50","2,259",22-Oct,STIRLING ROAD,Sub Sale,Strata,125,"24,320",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
QUEENS PEAK,"908,000",430.56,"2,109",22-Oct,DUNDEE ROAD,Resale,Strata,40,"22,700",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
COMMONWEALTH TOWERS,"940,000",473.62,"1,985",22-Oct,COMMONWEALTH AVENUE,Resale,Strata,44,"21,364",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
MARGARET VILLE,"1,318,000",656.6,"2,007",22-Oct,MARGARET DRIVE,Resale,Strata,61,"21,607",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
ECHELON,"1,060,000",452.09,"2,345",22-Oct,ALEXANDRA VIEW,Resale,Strata,42,"25,238",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,36 to 40
MERAPRIME,"2,098,000","1,173.28","1,788",22-Oct,JALAN BUKIT HO SWEE,Resale,Strata,109,"19,248",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,16 to 20
