Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
RIVERVALE CREST,"930,000",936.47,993,23-Apr,RIVERVALE CRESCENT,Resale,Strata,87,"10,690",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,11 to 15
LA FIESTA,"1,078,000",731.95,"1,473",23-Apr,SENGKANG SQUARE,Resale,Strata,68,"15,853",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,190,000",645.84,"1,843",23-Apr,HOUGANG AVENUE 2,Sub Sale,Strata,60,"19,833",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
AFFINITY AT SERANGOON,"1,068,000",613.55,"1,741",23-Apr,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,57,"18,737",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
FLO RESIDENCE,"1,010,000",861.12,"1,173",23-Apr,PUNGGOL FIELD WALK,Resale,Strata,80,"12,625",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIO VISTA,"1,530,000","1,377.79","1,110",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,128,"11,953",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,16 to 20
RIVERSAILS,"1,190,000",914.94,"1,301",23-Apr,UPPER SERANGOON CRESCENT,Resale,Strata,85,"14,000",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIO VISTA,"1,500,000","1,377.79","1,089",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,128,"11,719",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,06 to 10
EVERGREEN PARK,"1,320,000","1,367.03",966,23-Apr,HOUGANG AVENUE 7,Resale,Strata,127,"10,394",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,380,000","1,119.46","1,233",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,104,"13,269",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"1,200,000",721.19,"1,664",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,67,"17,910",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
BARTLEY VUE,"2,509,000","1,356.26","1,850",23-Apr,JALAN BUNGA RAMPAI,New Sale,Strata,126,"19,913",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,01 to 05
LA FIESTA,"1,050,000",753.48,"1,394",23-Apr,SENGKANG SQUARE,Resale,Strata,70,"15,000",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
RIO VISTA,"1,320,000","1,248.62","1,057",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,116,"11,379",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
CHERRYHILL,"1,498,000","1,044.11","1,435",23-Apr,LORONG LEW LIAN,Resale,Strata,97,"15,443",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
REGENTVILLE,"1,200,000","1,076.40","1,115",23-Apr,HOUGANG STREET 92,Resale,Strata,100,"12,000",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,06 to 10
THE LUXURIE,"1,418,000",968.76,"1,464",23-Apr,COMPASSVALE ROAD,Resale,Strata,90,"15,756",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE GAZANIA,"3,158,000","1,743.77","1,811",23-Apr,HOW SUN DRIVE,New Sale,Strata,162,"19,494",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,675,000","1,065.64","1,572",23-Apr,LORONG HOW SUN,Resale,Strata,99,"16,919",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
PARC CENTROS,"1,950,000","1,313.21","1,485",23-Apr,PUNGGOL CENTRAL,Resale,Strata,122,"15,984",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,010,000",850.36,"1,188",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,79,"12,785",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,080,000",731.95,"1,476",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,68,"15,882",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
RIVER ISLES,"1,438,000","1,173.28","1,226",23-Apr,EDGEDALE PLAINS,Resale,Strata,109,"13,193",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE QUARTZ,"1,790,000","1,420.85","1,260",23-Apr,COMPASSVALE BOW,Resale,Strata,132,"13,561",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,01 to 05
STARS OF KOVAN,"1,770,000",958,"1,848",23-Apr,UPPER SERANGOON ROAD,Resale,Strata,89,"19,888",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
RESIDENTIAL APARTMENTS,"2,268,000","2,238.91","1,013",23-Apr,FLOWER ROAD,Resale,Strata,208,"10,904",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,025,000",613.55,"1,671",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,57,"17,982",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
THE GAZANIA,"3,188,000","1,840.64","1,732",23-Apr,HOW SUN DRIVE,New Sale,Strata,171,"18,643",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,125,000",904.18,"1,244",23-Apr,SENGKANG EAST AVENUE,Resale,Strata,84,"13,393",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"1,360,000","1,065.64","1,276",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,99,"13,737",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
CARDIFF RESIDENCE,"663,000",419.8,"1,579",23-Apr,CARDIFF GROVE,Resale,Strata,39,"17,000",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
LA FIESTA,"1,460,000",893.41,"1,634",23-Apr,SENGKANG SQUARE,Resale,Strata,83,"17,590",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE LUXURIE,"1,520,000","1,054.87","1,441",23-Apr,COMPASSVALE ROAD,Resale,Strata,98,"15,510",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
BARTLEY RESIDENCES,"1,820,000","1,065.64","1,708",23-Apr,LORONG HOW SUN,Resale,Strata,99,"18,384",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
CARDIFF RESIDENCE,"655,000",419.8,"1,560",23-Apr,CARDIFF GROVE,Resale,Strata,39,"16,795",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,350,000","1,065.64","1,267",23-Apr,SENGKANG EAST AVENUE,Resale,Strata,99,"13,636",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"930,000",688.9,"1,350",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,64,"14,531",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"800,000",462.85,"1,728",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,43,"18,605",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"980,000",613.55,"1,597",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,57,"17,193",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"830,000",484.38,"1,714",23-Apr,HOUGANG AVENUE 2,Sub Sale,Strata,45,"18,444",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
CARDIFF RESIDENCE,"830,000",645.84,"1,285",23-Apr,CARDIFF GROVE,Resale,Strata,60,"13,833",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE GAZANIA,"3,700,000","1,969.81","1,878",23-Apr,HOW SUN DRIVE,New Sale,Strata,183,"20,219",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
KENSINGTON SQUARE,"730,000",430.56,"1,695",23-Apr,JALAN LOKAM,Resale,Strata,40,"18,250",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERVALE CREST,"1,100,000","1,205.57",912,23-Apr,RIVERVALE CRESCENT,Resale,Strata,112,"9,821",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,330,000",871.88,"1,525",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,81,"16,420",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
OASIS GARDEN,"1,860,000","1,237.86","1,503",23-Apr,JALAN BUNGA RAMPAI,Resale,Strata,115,"16,174",-,Condominium,1,Freehold,19,Rest of Central Region,06 to 10
RIO VISTA,"1,338,000","1,237.86","1,081",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,115,"11,635",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,16 to 20
KENSINGTON SQUARE,"1,210,000",914.94,"1,322",23-Apr,JALAN LOKAM,Resale,Strata,85,"14,235",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
WATERTOWN,"1,308,000",807.3,"1,620",23-Apr,PUNGGOL CENTRAL,Resale,Strata,75,"17,440",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"988,888",613.55,"1,612",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,57,"17,349",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,900,000","1,076.40","1,765",23-Apr,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,100,"19,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"785,000",452.09,"1,736",23-Apr,SERANGOON NORTH VIEW,Resale,Strata,42,"18,690",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
THE SUNSHINE,"2,280,000","2,034.40","1,121",23-Apr,SUNSHINE TERRACE,Resale,Strata,189,"12,063",-,Apartment,1,Freehold,19,Outside Central Region,11 to 15
THE LILIUM,"3,278,000","1,915.99","1,711",23-Apr,HOW SUN ROAD,New Sale,Strata,178,"18,416",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE VUE,"688,000",419.8,"1,639",23-Apr,UPPER PAYA LEBAR ROAD,Resale,Strata,39,"17,641",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
FLO RESIDENCE,"968,000",764.24,"1,267",23-Apr,PUNGGOL FIELD WALK,Resale,Strata,71,"13,634",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
KENSINGTON PARK CONDOMINIUM,"3,380,000","2,271.20","1,488",23-Apr,KENSINGTON PARK DRIVE,Resale,Strata,211,"16,019",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
STARS OF KOVAN,"1,210,000",742.72,"1,629",23-Apr,UPPER SERANGOON ROAD,Resale,Strata,69,"17,536",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,000,000",613.55,"1,630",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,57,"17,544",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
KOVAN MELODY,"1,750,000","1,291.68","1,355",23-Apr,KOVAN ROAD,Resale,Strata,120,"14,583",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,01 to 05
RIO VISTA,"2,688,000","2,572.60","1,045",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,239,"11,247",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,16 to 20
JEWEL @ BUANGKOK,"1,278,000",775.01,"1,649",23-Apr,COMPASSVALE BOW,Resale,Strata,72,"17,750",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
A TREASURE TROVE,"1,135,000",775.01,"1,465",23-Apr,PUNGGOL WALK,Resale,Strata,72,"15,764",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE PROMENADE@PELIKAT,"690,000",452.09,"1,526",23-Apr,JALAN PELIKAT,Resale,Strata,42,"16,429",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE LILIUM,"3,334,320","1,969.81","1,693",23-Apr,HOW SUN ROAD,New Sale,Strata,183,"18,220",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
WATERTOWN,"930,000",570.49,"1,630",23-Apr,PUNGGOL CENTRAL,Resale,Strata,53,"17,547",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,340,000",699.66,"1,915",23-Apr,HOUGANG AVENUE 2,Sub Sale,Strata,65,"20,615",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"720,000",484.38,"1,486",23-Apr,HOUGANG AVENUE 2,Sub Sale,Strata,45,"16,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,250,000",721.19,"1,733",23-Apr,HOUGANG AVENUE 2,Sub Sale,Strata,67,"18,657",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
NAUNG RESIDENCE,"835,288",538.2,"1,552",23-Apr,JALAN NAUNG,Resale,Strata,50,"16,706",-,Apartment,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"980,000",678.13,"1,445",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,63,"15,556",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
RIVER ISLES,"1,435,000","1,173.28","1,223",23-Apr,EDGEDALE PLAINS,Resale,Strata,109,"13,165",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE QUARTZ,"1,418,000","1,044.11","1,358",23-Apr,COMPASSVALE BOW,Resale,Strata,97,"14,619",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
COMPASS HEIGHTS,"1,538,000","1,323.97","1,162",23-Apr,SENGKANG SQUARE,Resale,Strata,123,"12,504",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
RIVERSAILS,"1,155,088",882.65,"1,309",23-Apr,UPPER SERANGOON CRESCENT,Resale,Strata,82,"14,086",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
AFFINITY AT SERANGOON,"850,000",473.62,"1,795",23-Apr,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,44,"19,318",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
RIVERSAILS,"1,100,000",850.36,"1,294",23-Apr,UPPER SERANGOON CRESCENT,Resale,Strata,79,"13,924",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,650,000","1,065.64","1,548",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,99,"16,667",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SUITES @ PAYA LEBAR,"685,000",409.03,"1,675",23-Apr,UPPER PAYA LEBAR ROAD,Resale,Strata,38,"18,026",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE GAZANIA,"3,138,000","1,765.30","1,778",23-Apr,HOW SUN DRIVE,New Sale,Strata,164,"19,134",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
SUITES @ PAYA LEBAR,"970,000",645.84,"1,502",23-Apr,UPPER PAYA LEBAR ROAD,Resale,Strata,60,"16,167",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
FONTAINE PARRY,"1,620,000","1,184.04","1,368",23-Apr,POH HUAT ROAD,Resale,Strata,110,"14,727",-,Condominium,1,999 yrs lease commencing from 1883,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"985,000",613.55,"1,605",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,57,"17,281",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
LA FIESTA,"1,100,000",731.95,"1,503",23-Apr,SENGKANG SQUARE,Resale,Strata,68,"16,176",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"718,000",484.38,"1,482",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,45,"15,956",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"750,000",462.85,"1,620",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,43,"17,442",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE MINTON,"2,380,000","1,657.66","1,436",23-Apr,HOUGANG STREET 11,Resale,Strata,154,"15,455",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"760,000",624.31,"1,217",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,58,"13,103",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
BOTANIQUE AT BARTLEY,"865,000",495.14,"1,747",23-Apr,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"18,804",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,155,000",893.41,"1,293",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,83,"13,916",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,760,000","1,194.80","1,473",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,111,"15,856",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
PARC CENTROS,"1,100,000",764.24,"1,439",23-Apr,PUNGGOL CENTRAL,Resale,Strata,71,"15,493",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE QUINN,"1,700,000","1,065.64","1,595",23-Apr,BARTLEY ROAD,Resale,Strata,99,"17,172",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BARTLEY VUE,"2,522,000","1,356.26","1,860",23-Apr,JALAN BUNGA RAMPAI,New Sale,Strata,126,"20,016",-,Apartment,1,99 yrs lease commencing from 2020,19,Rest of Central Region,01 to 05
THE GAZANIA,"3,108,000","1,819.12","1,709",23-Apr,HOW SUN DRIVE,New Sale,Strata,169,"18,391",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE GAZANIA,"3,168,000","1,829.88","1,731",23-Apr,HOW SUN DRIVE,New Sale,Strata,170,"18,635",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"930,000",602.78,"1,543",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,56,"16,607",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
MIDTOWN RESIDENCES,"1,090,000",721.19,"1,511",23-Apr,UPPER SERANGOON ROAD,Resale,Strata,67,"16,269",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"705,000",462.85,"1,523",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,43,"16,395",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
KOVAN RESIDENCES,"2,000,000","1,280.92","1,561",23-Apr,KOVAN ROAD,Resale,Strata,119,"16,807",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
PARC CENTROS,"715,000",473.62,"1,510",23-Apr,PUNGGOL CENTRAL,Resale,Strata,44,"16,250",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE MINTON,"2,150,000","1,657.66","1,297",23-Apr,HOUGANG STREET 11,Resale,Strata,154,"13,961",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"830,000",473.62,"1,752",23-Apr,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,44,"18,864",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,530,000",914.94,"1,672",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,85,"18,000",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
CHILTERN PARK,"1,300,000","1,097.93","1,184",23-Apr,SERANGOON AVENUE 3,Resale,Strata,102,"12,745",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
RIVERSAILS,"1,368,000","1,033.34","1,324",23-Apr,UPPER SERANGOON CRESCENT,Resale,Strata,96,"14,250",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,330,000",731.95,"1,817",23-Apr,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,68,"19,559",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"2,350,000","1,410.08","1,667",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,131,"17,939",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
PARC VERA,"1,808,000","1,410.08","1,282",23-Apr,HOUGANG STREET 32,Resale,Strata,131,"13,802",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
THE LILIUM,"2,408,000","1,291.68","1,864",23-Apr,HOW SUN ROAD,New Sale,Strata,120,"20,067",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
KOVAN REGENCY,"1,839,000","1,130.22","1,627",23-Apr,KOVAN RISE,Resale,Strata,105,"17,514",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
A TREASURE TROVE,"1,120,000",775.01,"1,445",23-Apr,PUNGGOL WALK,Resale,Strata,72,"15,556",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE MINTON,"898,000",613.55,"1,464",23-Apr,HOUGANG STREET 11,Resale,Strata,57,"15,754",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
WATERTOWN,"860,000",527.44,"1,631",23-Apr,PUNGGOL CENTRAL,Resale,Strata,49,"17,551",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATERTOWN,"890,000",581.26,"1,531",23-Apr,PUNGGOL CENTRAL,Resale,Strata,54,"16,481",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
REGENTVILLE,"1,100,000","1,151.75",955,23-Apr,HOUGANG STREET 92,Resale,Strata,107,"10,280",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
THE GAZANIA,"2,968,000","1,851.41","1,603",23-Apr,HOW SUN DRIVE,New Sale,Strata,172,"17,256",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LILIUM,"3,368,000","1,969.81","1,710",23-Apr,HOW SUN ROAD,New Sale,Strata,183,"18,404",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
KOVAN REGENCY,"1,800,000","1,054.87","1,706",23-Apr,KOVAN RISE,Resale,Strata,98,"18,367",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE GAZANIA,"2,918,000","1,743.77","1,673",23-Apr,HOW SUN DRIVE,New Sale,Strata,162,"18,012",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
KENSINGTON PARK CONDOMINIUM,"2,700,000","1,668.42","1,618",23-Apr,KENSINGTON PARK DRIVE,Resale,Strata,155,"17,419",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,766,000","1,033.34","1,709",23-Apr,UPPER PAYA LEBAR ROAD,Resale,Strata,96,"18,396",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,130,000",721.19,"1,567",23-Apr,HOUGANG AVENUE 7,Sub Sale,Strata,67,"16,866",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,200,000",882.65,"1,360",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,82,"14,634",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"898,000",624.31,"1,438",23-Apr,UPPER SERANGOON VIEW,Resale,Strata,58,"15,483",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
RIVERSOUND RESIDENCE,"670,000",473.62,"1,415",23-Apr,SENGKANG EAST AVENUE,Resale,Strata,44,"15,227",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE GAZANIA,"1,528,000",678.13,"2,253",23-Apr,HOW SUN DRIVE,New Sale,Strata,63,"24,254",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE GAZANIA,"1,938,000",958,"2,023",23-Apr,HOW SUN DRIVE,New Sale,Strata,89,"21,775",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
TRILIVE,"1,128,888",624.31,"1,808",23-Mar,TAMPINES ROAD,Resale,Strata,58,"19,464",-,Condominium,1,Freehold,19,Outside Central Region,16 to 20
THE GAZANIA,"1,548,000",678.13,"2,283",23-Mar,HOW SUN DRIVE,New Sale,Strata,63,"24,571",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LUXURIE,"1,040,000",775.01,"1,342",23-Mar,COMPASSVALE ROAD,Resale,Strata,72,"14,444",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE GAZANIA,"1,048,000",462.85,"2,264",23-Mar,HOW SUN DRIVE,New Sale,Strata,43,"24,372",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LILIUM,"2,278,000","1,227.10","1,856",23-Mar,HOW SUN ROAD,New Sale,Strata,114,"19,982",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LILIUM,"2,228,800","1,227.10","1,816",23-Mar,HOW SUN ROAD,New Sale,Strata,114,"19,551",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LILIUM,"2,488,000","1,356.26","1,834",23-Mar,HOW SUN ROAD,New Sale,Strata,126,"19,746",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LILIUM,"2,238,000","1,227.10","1,824",23-Mar,HOW SUN ROAD,New Sale,Strata,114,"19,632",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
WATERTOWN,"1,040,000",678.13,"1,534",23-Mar,PUNGGOL CENTRAL,Resale,Strata,63,"16,508",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
