Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SPOTTISWOODE PARK,"1,106,800","1,334.74",829,Feb-23,SPOTTISWOODE PARK ROAD,Resale,Strata,124,"8,926",-,Apartment,1,85 yrs lease commencing from 1990,02,Rest of Central Region,21 to 25
ICON,"1,050,000",570.49,"1,841",Feb-23,GOPENG STREET,Resale,Strata,53,"19,811",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
ONE BERNAM,"2,031,000",871.88,"2,329",Feb-23,BERNAM STREET,New Sale,Strata,81,"25,074",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,348,000",441.32,"3,054",Feb-23,BERNAM STREET,New Sale,Strata,41,"32,878",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
SKYSUITES@ANSON,"960,000",398.27,"2,410",Feb-23,ENGGOR STREET,Resale,Strata,37,"25,946",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,36 to 40
LUMIERE,"1,594,000",914.94,"1,742",Feb-23,MISTRI ROAD,Resale,Strata,85,"18,753",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,11 to 15
ONE BERNAM,"1,859,000",731.95,"2,540",Feb-23,BERNAM STREET,New Sale,Strata,68,"27,338",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"2,133,000",871.88,"2,446",Feb-23,BERNAM STREET,New Sale,Strata,81,"26,333",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
INTERNATIONAL PLAZA,"1,850,000","1,603.84","1,153",Feb-23,ANSON ROAD,Resale,Strata,149,"12,416",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,41 to 45
ONE BERNAM,"2,035,000",828.83,"2,455",Feb-23,BERNAM STREET,New Sale,Strata,77,"26,429",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
INTERNATIONAL PLAZA,"1,900,000","1,506.96","1,261",Feb-23,ANSON ROAD,Resale,Strata,140,"13,571",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,41 to 45
ICON,"1,038,000",570.49,"1,819",Feb-23,GOPENG STREET,Resale,Strata,53,"19,585",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
SKYSUITES@ANSON,"1,380,000",699.66,"1,972",Feb-23,ENGGOR STREET,Resale,Strata,65,"21,231",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,16 to 20
ONE BERNAM,"1,469,000",441.32,"3,329",Feb-23,BERNAM STREET,New Sale,Strata,41,"35,829",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,875,000",699.66,"2,680",Feb-23,BERNAM STREET,New Sale,Strata,65,"28,846",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
SPOTTISWOODE PARK,"1,060,000","1,270.15",835,Jan-23,SPOTTISWOODE PARK ROAD,Resale,Strata,118,"8,983",-,Apartment,1,99 yrs lease commencing from 1976,02,Rest of Central Region,11 to 15
SPOTTISWOODE 18,"980,000",387.5,"2,529",Jan-23,SPOTTISWOODE PARK ROAD,Resale,Strata,36,"27,222",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
SPOTTISWOODE PARK,"1,088,000","1,313.21",829,Jan-23,SPOTTISWOODE PARK ROAD,Resale,Strata,122,"8,918",-,Apartment,1,85 yrs lease commencing from 1990,02,Rest of Central Region,01 to 05
ONE BERNAM,"1,454,000",441.32,"3,295",Jan-23,BERNAM STREET,New Sale,Strata,41,"35,463",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
SKYSUITES@ANSON,"1,490,000",667.37,"2,233",Jan-23,ENGGOR STREET,Resale,Strata,62,"24,032",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,46 to 50
ONE BERNAM,"3,281,000","1,420.85","2,309",Jan-23,BERNAM STREET,New Sale,Strata,132,"24,856",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,01 to 05
CRAIG PLACE,"1,250,000",656.6,"1,904",Jan-23,CRAIG ROAD,Resale,Strata,61,"20,492",-,Apartment,1,99 yrs lease commencing from 1997,02,Rest of Central Region,11 to 15
ONE BERNAM,"2,002,000",807.3,"2,480",Jan-23,BERNAM STREET,New Sale,Strata,75,"26,693",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"2,088,000",807.3,"2,586",Dec-22,BERNAM STREET,New Sale,Strata,75,"27,840",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
76 SHENTON,"1,160,000",592.02,"1,959",Dec-22,SHENTON WAY,Resale,Strata,55,"21,091",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,21 to 25
ONE BERNAM,"2,147,000",828.83,"2,590",Dec-22,BERNAM STREET,New Sale,Strata,77,"27,883",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
SPOTTISWOODE PARK,"1,080,000","1,270.15",850,Dec-22,SPOTTISWOODE PARK ROAD,Resale,Strata,118,"9,153",-,Apartment,1,99 yrs lease commencing from 1976,02,Rest of Central Region,06 to 10
SKY EVERTON,"2,680,000",958,"2,798",Dec-22,EVERTON ROAD,Sub Sale,Strata,89,"30,112",-,Apartment,1,Freehold,02,Rest of Central Region,11 to 15
ONE BERNAM,"1,973,000",807.3,"2,444",Dec-22,BERNAM STREET,New Sale,Strata,75,"26,307",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
SPOTTISWOODE SUITES,"1,800,000",839.59,"2,144",Dec-22,SPOTTISWOODE PARK ROAD,Resale,Strata,78,"23,077",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
SPOTTISWOODE RESIDENCES,"2,170,000",936.47,"2,317",Dec-22,SPOTTISWOODE PARK ROAD,Resale,Strata,87,"24,943",-,Condominium,1,Freehold,02,Rest of Central Region,16 to 20
SKYSUITES@ANSON,"845,000",365.98,"2,309",Dec-22,ENGGOR STREET,Resale,Strata,34,"24,853",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,46 to 50
SPOTTISWOODE SUITES,"1,070,000",441.32,"2,425",Dec-22,SPOTTISWOODE PARK ROAD,Resale,Strata,41,"26,098",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
ONE BERNAM,"2,102,000",828.83,"2,536",Dec-22,BERNAM STREET,New Sale,Strata,77,"27,299",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
SPOTTISWOODE RESIDENCES,"1,300,000",602.78,"2,157",Dec-22,SPOTTISWOODE PARK ROAD,Resale,Strata,56,"23,214",-,Condominium,1,Freehold,02,Rest of Central Region,06 to 10
ICON,"1,870,000","1,173.28","1,594",Dec-22,GOPENG STREET,Resale,Strata,109,"17,156",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,36 to 40
ONE BERNAM,"3,360,000","1,420.85","2,365",Dec-22,BERNAM STREET,New Sale,Strata,132,"25,455",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
WALLICH RESIDENCE,"5,250,000","1,259.39","4,169",Dec-22,WALLICH STREET,Resale,Strata,117,"44,872",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,56 to 60
THE BEACON,"1,610,000",968.76,"1,662",Dec-22,CANTONMENT ROAD,Resale,Strata,90,"17,889",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,11 to 15
THE BEACON,"1,348,000",807.3,"1,670",Dec-22,CANTONMENT ROAD,Resale,Strata,75,"17,973",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,16 to 20
ICON,"1,000,000",559.73,"1,787",Nov-22,GOPENG STREET,Resale,Strata,52,"19,231",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,06 to 10
WALLICH RESIDENCE,"5,000,000","1,259.39","3,970",Nov-22,WALLICH STREET,Resale,Strata,117,"42,735",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,56 to 60
ALTEZ,"2,300,000","1,184.04","1,943",Nov-22,ENGGOR STREET,Resale,Strata,110,"20,909",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,41 to 45
LUMIERE,"1,188,888",678.13,"1,753",Nov-22,MISTRI ROAD,Resale,Strata,63,"18,871",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,16 to 20
ICON,"1,180,000",656.6,"1,797",Nov-22,GOPENG STREET,Resale,Strata,61,"19,344",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
SKYSUITES@ANSON,"1,335,000",667.37,"2,000",Nov-22,ENGGOR STREET,Resale,Strata,62,"21,532",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,36 to 40
ONE BERNAM,"1,768,000",699.66,"2,527",Nov-22,BERNAM STREET,New Sale,Strata,65,"27,200",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ICON,"1,850,000",936.47,"1,976",Nov-22,GOPENG STREET,Resale,Strata,87,"21,264",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,41 to 45
SPOTTISWOODE PARK,"960,000",850.36,"1,129",Nov-22,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"12,152",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,06 to 10
CRAIG PLACE,"1,080,000",570.49,"1,893",Nov-22,CRAIG ROAD,Resale,Strata,53,"20,377",-,Apartment,1,99 yrs lease commencing from 1997,02,Rest of Central Region,06 to 10
ONE BERNAM,"1,398,000",441.32,"3,168",Nov-22,BERNAM STREET,New Sale,Strata,41,"34,098",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
DORSETT RESIDENCES,"1,000,000",484.38,"2,064",Nov-22,NEW BRIDGE ROAD,Resale,Strata,45,"22,222",-,Apartment,1,99 yrs lease commencing from 2009,02,Rest of Central Region,01 to 05
ONE BERNAM,"1,821,000",731.95,"2,488",Nov-22,BERNAM STREET,New Sale,Strata,68,"26,779",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
SPOTTISWOODE 18,"1,135,888",505.91,"2,245",Nov-22,SPOTTISWOODE PARK ROAD,Resale,Strata,47,"24,168",-,Apartment,1,Freehold,02,Rest of Central Region,06 to 10
THE BEACON,"1,450,000",968.76,"1,497",Oct-22,CANTONMENT ROAD,Resale,Strata,90,"16,111",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,06 to 10
THE ARRIS,"2,180,000","1,184.04","1,841",Oct-22,YAN KIT ROAD,Resale,Strata,110,"19,818",-,Apartment,1,Freehold,02,Rest of Central Region,06 to 10
SKYSUITES@ANSON,"1,330,000",699.66,"1,901",Oct-22,ENGGOR STREET,Resale,Strata,65,"20,462",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
WALLICH RESIDENCE,"7,815,000","2,002.1","3,903",Oct-22,WALLICH STREET,Resale,Strata,186,"42,016",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,56 to 60
SKYSUITES@ANSON,"1,400,000",667.37,"2,098",Oct-22,ENGGOR STREET,Resale,Strata,62,"22,581",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,36 to 40
ONE BERNAM,"1,411,000",462.85,"3,048",Oct-22,BERNAM STREET,New Sale,Strata,43,"32,814",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
SPOTTISWOODE 18,"1,280,000",893.41,"1,433",Oct-22,SPOTTISWOODE PARK ROAD,Resale,Strata,83,"15,422",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
ONE BERNAM,"2,102,000",828.83,"2,536",Oct-22,BERNAM STREET,New Sale,Strata,77,"27,299",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
INTERNATIONAL PLAZA,"1,960,000","1,603.84","1,222",Oct-22,ANSON ROAD,Resale,Strata,149,"13,154",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,46 to 50
SKYSUITES@ANSON,"855,000",365.98,"2,336",Oct-22,ENGGOR STREET,Resale,Strata,34,"25,147",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,26 to 30
SKYSUITES@ANSON,"1,400,000",699.66,"2,001",Oct-22,ENGGOR STREET,Resale,Strata,65,"21,538",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,21 to 25
SKYSUITES@ANSON,"1,410,000",699.66,"2,015",Oct-22,ENGGOR STREET,Resale,Strata,65,"21,692",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,26 to 30
WALLICH RESIDENCE,"6,270,000","1,754.53","3,574",Oct-22,WALLICH STREET,Resale,Strata,163,"38,466",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,51 to 55
SPOTTISWOODE SUITES,"1,030,000",441.32,"2,334",Oct-22,SPOTTISWOODE PARK ROAD,Resale,Strata,41,"25,122",-,Apartment,1,Freehold,02,Rest of Central Region,16 to 20
DORSETT RESIDENCES,"1,638,000",818.06,"2,002",Oct-22,NEW BRIDGE ROAD,Resale,Strata,76,"21,553",-,Apartment,1,99 yrs lease commencing from 2009,02,Rest of Central Region,01 to 05
ONE BERNAM,"2,010,000",871.88,"2,305",Oct-22,BERNAM STREET,New Sale,Strata,81,"24,815",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
SPOTTISWOODE SUITES,"1,077,500",441.32,"2,442",Oct-22,SPOTTISWOODE PARK ROAD,Resale,Strata,41,"26,280",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
SPOTTISWOODE SUITES,"1,720,000",742.72,"2,316",Sep-22,SPOTTISWOODE PARK ROAD,Resale,Strata,69,"24,928",-,Apartment,1,Freehold,02,Rest of Central Region,21 to 25
LUMIERE,"1,030,000",624.31,"1,650",Sep-22,MISTRI ROAD,Resale,Strata,58,"17,759",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,16 to 20
WALLICH RESIDENCE,"5,863,000","1,657.66","3,537",Sep-22,WALLICH STREET,Resale,Strata,154,"38,071",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,51 to 55
ONE BERNAM,"2,109,000",828.83,"2,545",Sep-22,BERNAM STREET,New Sale,Strata,77,"27,390",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
SKYSUITES@ANSON,"835,000",365.98,"2,282",Sep-22,ENGGOR STREET,Resale,Strata,34,"24,559",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,16 to 20
SPOTTISWOODE PARK,"1,160,000","1,270.15",913,Sep-22,SPOTTISWOODE PARK ROAD,Resale,Strata,118,"9,831",-,Apartment,1,99 yrs lease commencing from 1976,02,Rest of Central Region,16 to 20
ONE BERNAM,"1,389,000",462.85,"3,001",Sep-22,BERNAM STREET,New Sale,Strata,43,"32,302",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ICON,"1,350,000",785.77,"1,718",Sep-22,GOPENG STREET,Resale,Strata,73,"18,493",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,06 to 10
SPOTTISWOODE RESIDENCES,"1,970,000",914.94,"2,153",Sep-22,SPOTTISWOODE PARK ROAD,Resale,Strata,85,"23,176",-,Condominium,1,Freehold,02,Rest of Central Region,11 to 15
ONE BERNAM,"1,906,000",807.3,"2,361",Sep-22,BERNAM STREET,New Sale,Strata,75,"25,413",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
SPOTTISWOODE RESIDENCES,"1,300,000",602.78,"2,157",Sep-22,SPOTTISWOODE PARK ROAD,Resale,Strata,56,"23,214",-,Condominium,1,Freehold,02,Rest of Central Region,31 to 35
ICON,"1,010,000",559.73,"1,804",Sep-22,GOPENG STREET,Resale,Strata,52,"19,423",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
ONE BERNAM,"1,400,000",462.85,"3,025",Sep-22,BERNAM STREET,New Sale,Strata,43,"32,558",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
SPOTTISWOODE PARK,"870,000",850.36,"1,023",Sep-22,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"11,013",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,01 to 05
SKYSUITES@ANSON,"1,400,000",699.66,"2,001",Sep-22,ENGGOR STREET,Resale,Strata,65,"21,538",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,21 to 25
CRAIG PLACE,"1,380,000",731.95,"1,885",Sep-22,CRAIG ROAD,Resale,Strata,68,"20,294",-,Apartment,1,99 yrs lease commencing from 1997,02,Rest of Central Region,06 to 10
ONE BERNAM,"1,852,000",699.66,"2,647",Sep-22,BERNAM STREET,New Sale,Strata,65,"28,492",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
SKYSUITES@ANSON,"1,390,000",667.37,"2,083",Sep-22,ENGGOR STREET,Resale,Strata,62,"22,419",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,26 to 30
ONE BERNAM,"1,857,000",731.95,"2,537",Sep-22,BERNAM STREET,New Sale,Strata,68,"27,309",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
ONE BERNAM,"2,030,000",828.83,"2,449",Sep-22,BERNAM STREET,New Sale,Strata,77,"26,364",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
INTERNATIONAL PLAZA,"1,200,000","1,033.34","1,161",Sep-22,ANSON ROAD,Resale,Strata,96,"12,500",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,41 to 45
SPOTTISWOODE SUITES,"1,805,000",839.59,"2,150",Sep-22,SPOTTISWOODE PARK ROAD,Resale,Strata,78,"23,141",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
SPOTTISWOODE PARK,"968,000","1,270.15",762,Sep-22,SPOTTISWOODE PARK ROAD,Resale,Strata,118,"8,203",-,Apartment,1,99 yrs lease commencing from 1976,02,Rest of Central Region,01 to 05
SKYSUITES@ANSON,"1,350,000",699.66,"1,930",Aug-22,ENGGOR STREET,Resale,Strata,65,"20,769",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,36 to 40
SKYSUITES@ANSON,"1,420,000",667.37,"2,128",Aug-22,ENGGOR STREET,Resale,Strata,62,"22,903",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,41 to 45
WALLICH RESIDENCE,"5,300,000","1,711.48","3,097",Aug-22,WALLICH STREET,Resale,Strata,159,"33,333",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,41 to 45
SPOTTISWOODE PARK,"900,000",850.36,"1,058",Aug-22,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"11,392",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,06 to 10
INTERNATIONAL PLAZA,"1,958,000","1,603.84","1,221",Aug-22,ANSON ROAD,Resale,Strata,149,"13,141",-,Apartment,1,99 yrs lease commencing from 1970,02,Core Central Region,46 to 50
ONE BERNAM,"1,959,000",807.3,"2,427",Aug-22,BERNAM STREET,New Sale,Strata,75,"26,120",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
ONE BERNAM,"1,966,000",807.3,"2,435",Aug-22,BERNAM STREET,New Sale,Strata,75,"26,213",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
WALLICH RESIDENCE,"6,300,000","1,743.77","3,613",Aug-22,WALLICH STREET,Resale,Strata,162,"38,889",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,51 to 55
ICON,"1,050,000",581.26,"1,806",Aug-22,GOPENG STREET,Resale,Strata,54,"19,444",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
ONE BERNAM,"1,813,000",699.66,"2,591",Aug-22,BERNAM STREET,New Sale,Strata,65,"27,892",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
SKYSUITES@ANSON,"980,000",398.27,"2,461",Aug-22,ENGGOR STREET,Resale,Strata,37,"26,486",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,51 to 55
ICON,"1,060,000",581.26,"1,824",Aug-22,GOPENG STREET,Resale,Strata,54,"19,630",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,21 to 25
ICON,"1,550,000",882.65,"1,756",Aug-22,GOPENG STREET,Resale,Strata,82,"18,902",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,01 to 05
SKYSUITES@ANSON,"828,000",365.98,"2,262",Aug-22,ENGGOR STREET,Resale,Strata,34,"24,353",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,21 to 25
SKY EVERTON,"1,575,000",645.84,"2,439",Aug-22,EVERTON ROAD,Sub Sale,Strata,60,"26,250",-,Apartment,1,Freehold,02,Rest of Central Region,26 to 30
76 SHENTON,"1,160,000",624.31,"1,858",Aug-22,SHENTON WAY,Resale,Strata,58,"20,000",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,11 to 15
ONE BERNAM,"1,311,000",441.32,"2,971",Aug-22,BERNAM STREET,New Sale,Strata,41,"31,976",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ICON,"1,408,000",785.77,"1,792",Jul-22,GOPENG STREET,Resale,Strata,73,"19,288",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
ICON,"1,700,000",936.47,"1,815",Jul-22,GOPENG STREET,Resale,Strata,87,"19,540",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,36 to 40
76 SHENTON,"1,220,000",624.31,"1,954",Jul-22,SHENTON WAY,Resale,Strata,58,"21,034",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,26 to 30
ONE BERNAM,"1,913,000",807.3,"2,370",Jul-22,BERNAM STREET,New Sale,Strata,75,"25,507",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,06 to 10
SKY EVERTON,"7,588,000","2,228.15","3,406",Jul-22,EVERTON ROAD,New Sale,Strata,207,"36,657",-,Apartment,1,Freehold,02,Rest of Central Region,36 to 40
EON SHENTON,"2,400,000","1,227.1","1,956",Jul-22,SHENTON WAY,Resale,Strata,114,"21,053",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,31 to 35
ONE BERNAM,"1,374,000",452.09,"3,039",Jul-22,BERNAM STREET,New Sale,Strata,42,"32,714",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ALTEZ,"1,600,000",861.12,"1,858",Jul-22,ENGGOR STREET,Resale,Strata,80,"20,000",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,31 to 35
WALLICH RESIDENCE,"6,550,000","1,722.24","3,803",Jul-22,WALLICH STREET,Resale,Strata,160,"40,938",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,56 to 60
SPOTTISWOODE 18,"880,000",387.5,"2,271",Jul-22,SPOTTISWOODE PARK ROAD,Resale,Strata,36,"24,444",-,Apartment,1,Freehold,02,Rest of Central Region,16 to 20
ONE BERNAM,"1,809,000",731.95,"2,471",Jul-22,BERNAM STREET,New Sale,Strata,68,"26,603",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
SKY EVERTON,"3,881,000","1,345.5","2,884",Jul-22,EVERTON ROAD,New Sale,Strata,125,"31,048",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
ONE BERNAM,"1,963,000",871.88,"2,251",Jul-22,BERNAM STREET,New Sale,Strata,81,"24,235",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,01 to 05
ONE BERNAM,"1,745,000",699.66,"2,494",Jul-22,BERNAM STREET,New Sale,Strata,65,"26,846",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
SKYSUITES@ANSON,"1,468,000",699.66,"2,098",Jul-22,ENGGOR STREET,Resale,Strata,65,"22,585",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,41 to 45
ONE BERNAM,"1,863,000",731.95,"2,545",Jul-22,BERNAM STREET,New Sale,Strata,68,"27,397",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
SPOTTISWOODE RESIDENCES,"2,080,000",936.47,"2,221",Jul-22,SPOTTISWOODE PARK ROAD,Resale,Strata,87,"23,908",-,Condominium,1,Freehold,02,Rest of Central Region,31 to 35
ONE BERNAM,"1,764,120",731.95,"2,410",Jul-22,BERNAM STREET,New Sale,Strata,68,"25,943",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
WALLICH RESIDENCE,"4,200,000","1,313.21","3,198",Jul-22,WALLICH STREET,Resale,Strata,122,"34,426",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,41 to 45
ALTEZ,"1,150,000",527.44,"2,180",Jun-22,ENGGOR STREET,Resale,Strata,49,"23,469",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,06 to 10
SPOTTISWOODE 18,"1,420,000",656.6,"2,163",Jun-22,SPOTTISWOODE PARK ROAD,Resale,Strata,61,"23,279",-,Apartment,1,Freehold,02,Rest of Central Region,21 to 25
SKYSUITES@ANSON,"1,600,000",699.66,"2,287",Jun-22,ENGGOR STREET,Resale,Strata,65,"24,615",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,46 to 50
SKY EVERTON,"3,773,000","1,345.5","2,804",Jun-22,EVERTON ROAD,New Sale,Strata,125,"30,184",-,Apartment,1,Freehold,02,Rest of Central Region,21 to 25
THE BEACON,"1,800,000","1,108.69","1,624",Jun-22,CANTONMENT ROAD,Resale,Strata,103,"17,476",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,16 to 20
WALLICH RESIDENCE,"7,800,000","2,012.87","3,875",Jun-22,WALLICH STREET,Resale,Strata,187,"41,711",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,56 to 60
ICON,"2,100,000","1,280.92","1,639",Jun-22,GOPENG STREET,Resale,Strata,119,"17,647",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,36 to 40
ONE BERNAM,"1,759,000",699.66,"2,514",Jun-22,BERNAM STREET,New Sale,Strata,65,"27,062",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
WALLICH RESIDENCE,"5,100,000","1,786.82","2,854",Jun-22,WALLICH STREET,Resale,Strata,166,"30,723",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,36 to 40
ICON,"1,033,000",570.49,"1,811",Jun-22,GOPENG STREET,Resale,Strata,53,"19,491",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,11 to 15
THE BEACON,"1,832,500","1,108.69","1,653",Jun-22,CANTONMENT ROAD,Resale,Strata,103,"17,791",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,01 to 05
SKYSUITES@ANSON,"1,280,000",667.37,"1,918",Jun-22,ENGGOR STREET,Resale,Strata,62,"20,645",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
WALLICH RESIDENCE,"5,190,000","1,743.77","2,976",Jun-22,WALLICH STREET,Resale,Strata,162,"32,037",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,41 to 45
